,DataYear,BuildingType,PrimaryPropertyType,YearBuilt,NumberofBuildings,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),Latitude,Longitude,ENERGYSTARQuintile,ENERGYSTARScore
2597,2016,NonResidential,Medical Office,1984.0,1.0,152747.0,77.9,79.0,244.7,247.9,11905051.5,11905051.5,6267428.2,2194.4,14.4,41.84655399,-87.6170439,quin2,57.0
2598,2016,Multifamily Housing,Multifamily Housing,1926.0,1.0,110387.0,51.2,52.8,117.6,119.1,5651205.1,3373485.0,2277720.1,742.8,6.7,41.87399385,-87.651678,quin2,52.0
2599,2016,Multifamily Housing,Multifamily Housing,2009.0,2.0,160008.0,77.7,79.4,156.0,157.3,12434972.100000001,5698265.2,6736706.9,1411.4,8.8,42.01036185,-87.66829765,quin1,22.0
2600,2016,Multifamily Housing,Multifamily Housing,2004.0,1.0,148466.0,79.3,82.8,152.3,153.5,11774055.2,4904965.0,6869090.2,1268.9,8.5,41.9037528,-87.63558845,quin1,33.0
2601,2016,Multifamily Housing,Multifamily Housing,1950.0,1.0,95850.0,84.4,89.7,170.2,176.7,8093873.5,3741520.7,4352352.8,920.8,9.6,41.89198218,-87.63699623,quin1,21.0
2602,2016,Multifamily Housing,Multifamily Housing,2008.0,1.0,89896.0,68.4,71.6,136.6,138.3,6144838.3,2787828.5,3357009.8,692.2,7.7,41.82021138,-87.61246867,quin1,40.0
2603,2016,NonResidential,Supermarket/Grocery Store,1981.0,1.0,51298.0,281.9,287.4,618.5,621.2000000000002,15899657.2,9223857.5,6675799.7,2054.7,37.0,41.94133511,-87.68998877,quin2,50.0
2604,2016,NonResidential,Supermarket/Grocery Store,1992.0,1.0,87500.0,17.7,17.9,38.4,40.8,1855077.1,5114854.1,755302.2,199.7,2.3,41.735136,-87.70614765,quin4,100.0
2605,2016,NonResidential,Office,1924.0,1.0,165487.0,76.5,82.5,144.9,149.5,12662514.0,5114854.1,7547659.9,1343.7,8.1,41.96873677,-87.65917186,quin4,91.0
2606,2016,Multifamily Housing,Multifamily Housing,1920.0,6.0,181132.0,77.1,80.9,118.4,119.9,13961059.3,3243382.4,10717676.9,1167.1,6.4,41.92075046,-87.70152825,quin3,69.0
2607,2016,NonResidential,Office,1905.0,1.0,151000.0,63.0,65.0,189.3,194.4,9520452.2,8892480.6,627971.6,1672.4,11.1,41.89612,-87.647759,quin4,84.0
2608,2016,NonResidential,Office,1908.0,1.0,191155.0,95.6,102.6,212.5,223.7,18273030.3,10253814.1,8019216.2,2315.9,12.1,41.88989324,-87.63757019,quin3,68.0
2609,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,241024.0,49.9,52.9,123.9,130.0,12033415.6,8238478.7,3794936.9,1720.1,7.1,41.89579275,-87.62247957,quin1,36.0
2610,2016,Multifamily Housing,Multifamily Housing,2013.0,1.0,111873.0,97.4,101.7,180.9,185.4,10899010.0,4206279.5,6692730.5,1130.8,10.1,41.84550365,-87.63055693,quin0,12.0
2611,2016,Multifamily Housing,Multifamily Housing,2009.0,1.0,135771.0,93.4,98.4,181.9,184.1,12685563.899999999,5441798.8,7243765.1,1387.8,10.2,41.887491,-87.644997,quin0,15.0
2612,2016,Multifamily Housing,Multifamily Housing,1908.0,1.0,68271.0,78.0,81.6,147.7,151.5,5326583.6,2149266.6,3177317.0,564.9,8.3,41.92201051,-87.65461957,quin1,27.0
2613,2016,Multifamily Housing,Multifamily Housing,2011.0,1.0,62631.0,17.7,18.4,48.9,50.6,1855077.1,908329.0,199044.0,199.7,2.9,41.84725035,-87.71737883,quin4,100.0
2614,2016,Multifamily Housing,Multifamily Housing,2014.0,4.0,53963.0,72.1,77.1,121.5,125.4,3890926.0,1181606.0,2709320.0,361.7,6.7,41.80224043,-87.60332678,quin3,75.0
2615,2016,Multifamily Housing,Multifamily Housing,1935.0,1.0,52193.0,92.3,97.4,130.6,134.5,4819553.8,839665.9,3979887.9,366.6,7.0,41.76259226,-87.57231648,quin3,78.0
2616,2016,Multifamily Housing,Multifamily Housing,1930.0,1.0,58000.0,62.4,66.1,94.8,97.5,3619438.6999999997,811615.9,2807822.8,299.2,5.2,41.97223008,-87.6645957,quin3,65.0
2617,2016,Multifamily Housing,Multifamily Housing,1947.0,1.0,163832.0,53.6,56.0,97.5,98.8,8773829.5,3231316.5,5542513.0,890.0,5.4,41.80224043,-87.60332678,quin4,91.0
2618,2016,Multifamily Housing,Multifamily Housing,1900.0,1.0,58734.0,239.4,245.8,427.6,434.2,14063282.799999999,4949918.1,9113364.7,1396.4,23.8,41.87399385,-87.651678,quin0,1.0
2619,2016,Multifamily Housing,Multifamily Housing,1930.0,1.0,73000.0,40.4,42.0,89.5,93.3,2951498.1,1642219.5,1309278.6,372.2,5.1,41.95402016,-87.66202779999999,quin4,89.0
2620,2016,Multifamily Housing,Multifamily Housing,2007.0,1.0,64000.0,82.5,87.5,258.9,274.9,5277442.8,5277442.8,6267428.2,972.7,15.2,41.80224043,-87.60332678,quin0,1.0
2621,2016,Multifamily Housing,Multifamily Housing,1926.0,1.0,57405.0,57.8,63.3,81.2,87.0,3315277.5,563955.8,2751321.7,250.1,4.4,41.9398511,-87.65844752,quin4,95.0
2622,2016,NonResidential,Office,1906.0,1.0,50560.0,63.1,65.8,151.1,151.8,3155702.5,2028850.9,1126851.6,433.8,8.7,41.90999631,-87.69652744,quin4,81.0
2623,2016,Multifamily Housing,Multifamily Housing,1915.0,1.0,53000.0,48.6,52.7,57.6,62.0,2574165.6,324481.2,2406380.5,199.7,3.0,41.95402016,-87.66202779999999,quin4,99.0
2624,2016,Multifamily Housing,Multifamily Housing,1922.0,1.0,69512.0,41.8,42.1,99.0,99.4,2903160.5,1835403.5,1067757.0,395.0,5.7,42.01036185,-87.66829765,quin3,78.0
2625,2016,Multifamily Housing,Multifamily Housing,1910.0,1.0,55000.0,99.8,106.8,150.0,157.3,5491704.9,1188986.5,4302718.4,447.7,8.1,41.88039405,-87.75826967,quin2,42.0
2626,2016,Multifamily Housing,Multifamily Housing,1936.0,1.0,50560.0,80.6,83.1,170.4,170.9,4069007.4,2074229.5,1994777.9,488.3,9.7,42.01036185,-87.66829765,quin1,22.0
2627,2016,Multifamily Housing,Multifamily Housing,1915.0,1.0,58656.0,79.4,88.2,97.0,106.0,4656284.2,382788.9,4273495.3,297.5,5.1,41.80224043,-87.60332678,quin3,65.0
2628,2016,Multifamily Housing,Multifamily Housing,2003.0,1.0,82600.0,36.8,37.6,79.4,79.8,3040252.3,1612265.5,1427986.8,373.0,4.5,41.8999205,-87.65738734,quin4,96.0
2629,2016,Multifamily Housing,Multifamily Housing,1929.0,1.0,74892.0,52.9,54.5,92.6,94.2,3963151.3,1327152.0,2635999.3,384.6,5.1,41.76259226,-87.57231648,quin4,97.0
2630,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,55000.0,61.2,65.5,70.5,75.0,3365082.1,324481.2,3200519.1,200.4,3.6,41.99090057,-87.66660744,quin4,97.0
2631,2016,Multifamily Housing,Multifamily Housing,1924.0,1.0,58358.0,70.7,77.7,87.4,94.0,4124173.8,367885.3,3756288.5,267.3,4.6,41.80224043,-87.60332678,quin3,69.0
2632,2016,Multifamily Housing,Multifamily Housing,2008.0,1.0,51375.0,47.5,50.5,87.3,90.2,2440236.4,919807.0,1520429.4,250.3,4.9,41.84550365,-87.63055693,quin4,93.0
2633,2016,Multifamily Housing,Multifamily Housing,1925.0,1.0,53696.0,86.8,92.9,114.4,119.9,4660375.3,598338.6,4062036.7,326.0,6.1,42.01036185,-87.66829765,quin2,55.0
2634,2016,Multifamily Housing,Multifamily Housing,1915.0,1.0,176062.0,62.3,64.3,155.8,157.8,10975439.8,7606876.6,3368563.2,1581.0,9.0,41.83439716,-87.66593914,quin1,37.0
2635,2016,Multifamily Housing,Multifamily Housing,2015.0,1.0,60000.0,78.8,83.8,107.3,111.6,4726961.0,706887.9,4020073.1,344.2,5.7,42.01036185,-87.66829765,quin4,88.0
2636,2016,NonResidential,Office,1968.0,1.0,65885.0,93.7,93.7,294.3,294.3,6175665.4,6175665.4,6267428.2,1138.3,17.3,41.877588,-87.667672,quin1,24.0
2637,2016,NonResidential,Office,1930.0,1.0,68150.0,88.0,96.9,140.1,147.0,5994223.300000001,1558444.6,4435778.7,522.9,7.7,41.877185,-87.666647,quin3,66.0
2638,2016,Multifamily Housing,Multifamily Housing,1928.0,1.0,56880.0,97.1,103.6,125.1,131.1,5524982.5,629076.2,4895906.3,376.0,6.6,41.9398511,-87.65844752,quin2,47.0
2639,2016,Multifamily Housing,Multifamily Housing,2008.0,1.0,68000.0,70.4,72.4,141.3,142.3,4785992.0,2192465.9,2593526.1,541.9,8.0,41.99090057,-87.66660744,quin1,21.0
2640,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,75000.0,47.8,50.6,68.3,71.8,3583993.5999999996,651193.8,2932799.8,275.8,3.7,41.9398511,-87.65844752,quin4,97.0
2641,2016,NonResidential,Office,1974.0,1.0,61357.0,111.0,119.2,228.8,235.7,6811796.0,3295244.8,3516551.2,796.1,13.0,41.690456700000006,-87.60475394,quin1,25.0
2642,2016,Multifamily Housing,Multifamily Housing,1925.0,1.0,78055.0,58.4,60.8,132.6,138.4,4561377.5,2661841.1,1899536.4,591.5,7.6,41.89579275,-87.62247957,quin4,83.0
2643,2016,NonResidential,Supermarket/Grocery Store,2013.0,1.0,63165.0,281.9,287.4,618.5,621.2000000000002,19611110.0,10797110.2,8813999.8,2458.3,37.0,41.97887489,-87.75758499,quin2,56.0
2644,2016,Multifamily Housing,Multifamily Housing,1925.0,1.0,55067.0,92.9,101.6,118.3,126.2,5115938.899999999,546237.3,4569701.6,343.4,6.2,41.97208235,-87.70234945,quin3,66.0
2645,2016,NonResidential,Office,1905.0,1.0,66095.0,67.2,71.0,158.9,162.9,4442493.0,2791817.8,1650675.2,602.3,9.1,41.89022006,-87.63488473,quin3,80.0
2646,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,95925.0,66.3,71.7,87.3,93.0,6356464.0,815176.3,5541287.7,445.0,4.6,41.74401302,-87.60549928,quin3,75.0
2647,2016,NonResidential,Office,2011.0,1.0,72977.0,70.3,72.8,176.9,179.3,5128886.4,3599141.4,1529745.0,744.6,10.2,41.877747,-87.650686,quin4,85.0
2648,2016,Multifamily Housing,Multifamily Housing,1978.0,1.0,64800.0,53.1,57.4,143.3,156.3,3438600.7,2714055.6,724545.1,538.7,8.3,41.84550365,-87.63055693,quin2,53.0
2649,2016,Multifamily Housing,Multifamily Housing,1923.0,1.0,55000.0,88.7,96.5,137.3,145.7,4876875.7,1163246.3,3713629.4,411.7,7.5,41.78046327,-87.60530809999999,quin4,89.0
2650,2016,Multifamily Housing,Multifamily Housing,1928.0,1.0,277485.0,65.3,72.2,92.9,100.1,18110323.7,3230863.7,14879460.0,1385.8,5.0,41.9398511,-87.65844752,quin4,87.0
2651,2016,Multifamily Housing,Multifamily Housing,1910.0,1.0,94600.0,56.6,61.0,85.8,90.5,5352210.5,1193217.3,4158993.2,440.8,4.7,41.92201051,-87.65461957,quin4,96.0
2652,2016,NonResidential,Supermarket/Grocery Store,2008.0,1.0,62614.0,250.1,258.4,601.4,606.3,15662178.1,10149178.2,5512999.9,2163.5,34.6,41.68050591,-87.66246295,quin3,63.0
2653,2016,NonResidential,Senior Care Community,1996.0,1.0,60000.0,99.9,107.6,172.8,181.0,5991098.0,1950398.1,4040699.9,574.1,9.6,41.88039405,-87.75826967,quin2,44.0
2654,2016,NonResidential,Office,1968.0,1.0,65000.0,65.7,82.7,128.1,156.05,4268647.9,1839761.3,2428886.6,468.1,7.2,41.99027368,-87.71702022,quin4,85.0
2655,2016,NonResidential,Hotel,1928.0,1.0,85961.0,96.6,99.8,222.7,227.4,8306832.5,4987743.5,3319089.0,1095.6,12.7,41.88570364,-87.62407853,quin2,45.0
2656,2016,Multifamily Housing,Multifamily Housing,1915.0,1.0,52000.0,65.6,73.2,86.8,94.7,3412294.0,445204.6,2967089.4,239.7,4.6,41.95402016,-87.66202779999999,quin3,75.0
2657,2016,Multifamily Housing,Multifamily Housing,1910.0,1.0,74817.0,47.5,48.7,96.7,98.0,3551787.0999999996,1675643.4,1876143.7,408.5,5.5,41.84550365,-87.63055693,quin4,94.0
2658,2016,NonResidential,Office,1900.0,1.0,81887.0,32.8,33.6,80.1,78.9,2681850.0,1792950.0,888900.0,377.7,4.6,41.88655482,-87.66760406,quin4,97.0
2659,2016,NonResidential,Supermarket/Grocery Store,1991.0,1.0,66467.0,227.8,233.8,569.8,571.8,15143980.299999999,10511280.2,4632700.1,2183.5,32.9,41.7228,-87.662758,quin2,56.0
2660,2016,Multifamily Housing,Multifamily Housing,1969.0,1.0,67650.0,80.0,85.9,116.1,120.4,5415020.1,1038309.1,4376711.0,423.9,6.3,41.97223008,-87.6645957,quin4,84.0
2661,2016,Multifamily Housing,Multifamily Housing,1995.0,1.0,50560.0,42.7,45.0,68.8,70.5,2135554.0,572237.1,1563316.9,199.7,3.8,41.97208235,-87.70234945,quin4,99.0
2662,2016,Multifamily Housing,Multifamily Housing,1933.0,1.0,64979.0,102.9,112.6,131.2,141.4,6689188.0,718550.1,5970637.9,449.6,6.9,41.92201051,-87.65461957,quin2,59.0
2663,2016,Multifamily Housing,Multifamily Housing,1985.0,1.0,80000.0,35.1,37.0,58.9,60.2,2810880.8,843115.4,1967765.4,259.9,3.2,41.94530408,-87.80186746,quin4,99.0
2664,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,76690.0,55.8,59.1,138.3,147.9,4277265.0,2925612.6,1351652.4,611.0,8.0,41.95402016,-87.66202779999999,quin2,56.0
2665,2016,NonResidential,Retail Store,1994.0,1.0,70000.0,71.6,76.1,155.3,160.0,5015158.2,2681521.5,2333636.7,618.2,8.8,41.89305537,-87.63264794,quin3,75.0
2666,2016,Multifamily Housing,Multifamily Housing,2010.0,1.0,72205.0,41.8,42.6,94.6,95.5,3015591.3,1751901.6,1263689.7,390.0,5.4,41.84915346,-87.67089596,quin4,92.0
2667,2016,Multifamily Housing,Multifamily Housing,1931.0,1.0,90780.0,80.5,89.0,107.7,116.1,7304872.199999999,1009849.6,6295022.6,520.5,5.7,41.97223008,-87.6645957,quin3,77.0
2668,2016,Multifamily Housing,Multifamily Housing,1915.0,1.0,90000.0,43.1,45.8,78.5,80.0,3881638.5,1432268.9,2449369.6,394.1,4.4,41.87399385,-87.651678,quin4,85.0
2669,2016,Multifamily Housing,Multifamily Housing,2015.0,1.0,50560.0,17.7,17.9,41.4,40.8,1855077.1,651744.9,89371.6,199.7,2.4,41.86863212,-87.62730687,quin4,100.0
2670,2016,NonResidential,Office,1903.0,1.0,74458.0,76.0,76.0,238.5,238.5,5656178.2,5656178.2,6267428.2,1042.6,14.0,41.89611172,-87.63720777,quin2,50.0
2671,2016,Multifamily Housing,Multifamily Housing,1930.0,1.0,67090.0,51.4,50.1,161.2,157.2,3445669.5,3443018.5,89371.6,634.8,9.5,41.884251,-87.64872700000001,quin0,15.0
2672,2016,Multifamily Housing,Multifamily Housing,1968.0,1.0,102570.0,90.6,82.7,131.3,156.05,9290849.2,1774373.1,7516476.1,726.3,7.1,41.76259226,-87.57231648,quin3,61.0
2673,2016,Multifamily Housing,Multifamily Housing,2007.0,1.0,125000.0,34.9,34.1,86.8,84.2,4361292.9,2997841.5,1363451.4,625.0,5.0,41.95402016,-87.66202779999999,quin3,79.0
2674,2016,Multifamily Housing,Multifamily Housing,1918.0,1.0,145230.0,50.2,52.8,129.5,137.5,7293174.4,5335402.4,1957772.0,1087.4,7.5,41.82021138,-87.61246867,quin2,41.0
2675,2016,Multifamily Housing,Multifamily Housing,1924.0,1.0,59667.0,99.1,110.9,119.5,132.6,5912902.199999999,442372.6,5470529.6,372.1,6.2,41.80224043,-87.60332678,quin2,42.0
2676,2016,NonResidential,Office,1900.0,1.0,88600.0,40.8,43.2,94.4,97.0,3615789.6999999997,2187392.3,1428397.4,479.1,5.4,41.89571538,-87.6356947,quin4,98.0
2677,2016,Multifamily Housing,Multifamily Housing,1920.0,2.0,101833.0,17.7,17.9,38.4,40.8,1855077.1,1208195.3,89371.6,224.3,2.3,41.80224043,-87.60332678,quin4,100.0
2678,2016,NonResidential,Supermarket/Grocery Store,2009.0,1.0,120372.0,281.9,287.4,618.5,621.2000000000002,37456922.400000006,19907948.6,17548973.8,4601.6,37.0,41.908563799999996,-87.65280194,quin3,64.0
2679,2016,Multifamily Housing,Multifamily Housing,1886.0,1.0,108000.0,56.4,57.6,128.6,127.6,6089293.8,3586151.9,2503141.9,794.0,7.4,41.87399385,-87.651678,quin3,69.0
2680,2016,Multifamily Housing,Multifamily Housing,2004.0,1.0,74913.0,76.0,80.1,140.4,144.7,5694899.7,2171100.6,3523799.1,587.3,7.8,41.97223008,-87.6645957,quin4,86.0
2681,2016,Multifamily Housing,Multifamily Housing,1925.0,1.0,58400.0,62.9,68.2,76.9,81.7,3671171.1,324481.2,3366800.2,234.9,4.0,42.01036185,-87.66829765,quin4,94.0
2682,2016,Multifamily Housing,Multifamily Housing,2010.0,1.0,188100.0,90.8,93.4,208.7,211.4,17080259.1,10200508.4,6879750.7,2245.6,11.9,41.87728141,-87.6498536,quin0,20.0
2683,2016,Multifamily Housing,Multifamily Housing,1928.0,1.0,108120.0,26.6,27.0,58.0,58.5,2873446.5,1559243.1,1314203.4,357.2,3.3,41.95402016,-87.66202779999999,quin4,100.0
2684,2016,Multifamily Housing,Multifamily Housing,1980.0,1.0,87052.0,37.8,39.7,118.6,124.6,3288823.0,3288823.0,6267428.2,608.1,7.0,41.88112401,-87.68648584,quin4,93.0
2685,2016,Multifamily Housing,Multifamily Housing,1930.0,1.0,112662.0,52.2,53.2,105.5,106.6,5878196.7,2736379.6,3141817.1,671.2,6.0,41.92201051,-87.65461957,quin3,76.0
2686,2016,Multifamily Housing,Multifamily Housing,1997.0,1.0,77124.0,50.3,51.2,117.8,117.5,3879202.3000000003,2399607.7,1479594.6,520.9,6.8,41.87399385,-87.651678,quin1,37.0
2687,2016,Multifamily Housing,Multifamily Housing,1918.0,2.0,80419.0,60.1,62.5,81.9,85.9,4833142.100000001,722903.9,4110238.2,351.6,4.4,41.9037528,-87.63558845,quin4,94.0
2688,2016,Multifamily Housing,Multifamily Housing,1968.0,1.0,71193.0,71.3,75.0,102.0,104.3,5074820.3,924002.7,4150817.6,390.8,5.5,41.972230100000004,-87.6646,quin4,89.0
2689,2016,Multifamily Housing,Multifamily Housing,1965.0,1.0,326440.0,76.0,83.0,96.8,104.2,24806889.099999998,2663963.4,22142925.7,1667.1,5.1,41.76259226,-87.57231648,quin3,66.0
2690,2016,Multifamily Housing,Multifamily Housing,1980.0,1.0,126000.0,106.0,114.7,167.5,174.2,13353232.299999999,3388617.6,9964614.7,1153.9,9.2,41.97223008,-87.6645957,quin0,17.0
2691,2016,NonResidential,Office,1959.0,1.0,69000.0,63.7,63.8,194.7,195.0,4393916.5,4219016.5,174900.0,786.9,11.4,41.99090057,-87.66660744,quin3,65.0
2692,2016,Multifamily Housing,Multifamily Housing,1968.0,1.0,72103.0,75.0,77.7,118.2,118.7,5406329.3,1363029.2,4043300.1,466.0,6.5,42.01036185,-87.66829765,quin3,78.0
2693,2016,Multifamily Housing,Multifamily Housing,1929.0,3.0,109084.0,97.7,109.1,122.8,134.8,10654099.5,1059098.8,9595000.7,704.9,6.5,41.88039405,-87.75826967,quin3,64.0
2694,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,95500.0,88.3,98.1,115.0,124.5,8429734.200000001,1021706.3,7408027.9,581.8,6.1,41.80224043,-87.60332678,quin3,70.0
2695,2016,NonResidential,Hotel,1896.0,1.0,150000.0,93.0,95.8,184.9,184.5,13948985.6,6259754.1,7689231.5,1562.2,10.4,41.86863212,-87.62730687,quin3,70.0
2696,2016,NonResidential,Wholesale Club/Supercenter,2013.0,1.0,116720.0,141.0,147.3,313.5,317.4,16455067.9,9241326.9,7213741.0,2086.5,17.9,41.93162246,-87.74256249,quin2,55.0
2697,2016,Multifamily Housing,Multifamily Housing,1925.0,1.0,64000.0,113.8,121.8,175.9,184.2,7286088.6,1725271.0,5560817.6,613.4,9.6,41.80224043,-87.60332678,quin1,36.0
2698,2016,NonResidential,Office,1908.0,1.0,131093.0,95.3,99.4,229.1,233.4,12496921.3,8094342.2,4402579.1,1725.8,13.2,41.88673,-87.658898,quin2,60.0
2699,2016,Multifamily Housing,Multifamily Housing,1951.0,1.0,73600.0,132.7,143.3,197.0,208.1,9767646.5,2030146.8,7737499.7,785.2,10.7,41.99090057,-87.66660744,quin0,18.0
2700,2016,NonResidential,Office,1920.0,1.0,124383.0,54.5,56.2,171.2,176.5,6783455.2,6783455.2,6267428.2,1250.3,10.1,41.87822966,-87.64359272,quin4,81.0
2701,2016,NonResidential,Senior Care Community,2007.0,1.0,120000.0,75.3,77.5,151.5,152.1,9038753.8,4156153.8,4882600.0,1025.4,8.5,41.77517105,-87.71389848,quin3,71.0
2702,2016,NonResidential,Senior Care Community,2015.0,1.0,84139.0,45.5,47.6,93.6,95.1,3824307.9,1847007.7,1977300.2,445.5,5.3,41.77517105,-87.71389848,quin3,73.0
2703,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,80408.0,139.4,151.1,202.8,213.8,11211901.0,2169557.7,9042343.3,880.2,10.9,41.9037528,-87.63558845,quin4,84.0
2704,2016,NonResidential,Retail Store,2008.0,1.0,128837.0,72.7,75.2,186.9,188.2,9360335.2,6819735.0,2540600.2,1392.0,10.8,41.67904685,-87.66509181,quin4,82.0
2705,2016,NonResidential,Office,1985.0,1.0,120593.0,36.4,38.2,78.9,80.1,4393316.4,2342647.5,2050668.9,540.7,4.5,41.87874431,-87.63098611,quin4,95.0
2706,2016,Multifamily Housing,Multifamily Housing,1930.0,1.0,86488.0,44.2,46.3,73.1,73.9,3819740.0999999996,1105559.7,2714180.4,348.6,4.0,41.87667805,-87.64803069,quin4,98.0
2707,2016,NonResidential,Office,1906.0,1.0,102450.0,148.9,148.9,355.4,355.4,15252642.1,9760142.0,5492500.1,2090.7,20.4,41.8896962,-87.62666374,quin0,17.0
2708,2016,Multifamily Housing,Multifamily Housing,2004.0,1.0,63983.0,52.4,54.2,121.8,121.7,3353523.9000000004,2042808.8,1310715.1,446.2,7.0,41.84550365,-87.63055693,quin4,86.0
2709,2016,Multifamily Housing,Multifamily Housing,1918.0,1.0,221162.0,52.3,54.1,127.8,132.6,11573957.399999999,7711638.6,3862318.8,1626.6,7.4,41.79901055,-87.5834949,quin2,51.0
2710,2016,Multifamily Housing,Multifamily Housing,1930.0,1.0,148157.0,66.6,70.5,140.8,149.3,9867600.600000001,5025200.4,4842400.2,1183.5,8.0,41.8007869,-87.59048115,quin2,50.0
2711,2016,Multifamily Housing,Multifamily Housing,1929.0,1.0,188910.0,81.1,88.1,130.4,137.8,15312734.8,4097631.2,11215103.6,1351.0,7.2,41.93394444,-87.63964018,quin3,65.0
2712,2016,Multifamily Housing,Multifamily Housing,1928.0,1.0,254911.0,68.2,75.7,95.8,103.6,17372479.0,2951990.7,14420488.3,1310.1,5.1,41.9413697,-87.63997004,quin4,99.0
2713,2016,Campus,K-12 School,1897.0,1.0,137334.0,51.8,57.6,90.4,96.4,7113748.600000001,2364156.7,4749591.9,688.0,5.0,41.90411441,-87.71824487,quin3,63.0
2714,2016,Multifamily Housing,Multifamily Housing,1997.0,1.0,229582.0,68.3,73.8,117.6,121.9,15681995.200000001,5043096.4,10638898.8,1494.6,6.5,41.90615611,-87.62971641,quin3,66.0
2715,2016,Multifamily Housing,Multifamily Housing,2003.0,1.0,175863.0,52.8,56.2,97.5,101.1,9281173.9,3542242.9,5738931.0,957.7,5.4,41.883717499999996,-87.67098763,quin4,97.0
2716,2016,Multifamily Housing,Multifamily Housing,1999.0,1.0,235263.0,70.7,76.1,123.9,128.6,16643051.0,5584451.1,11058599.9,1616.7,6.9,41.90249434,-87.63034062,quin3,66.0
2717,2016,Multifamily Housing,Multifamily Housing,2005.0,1.0,224589.0,78.0,82.1,141.8,144.6,17522537.9,6430719.2,11091818.7,1774.5,7.9,41.886209,-87.642799,quin2,41.0
2718,2016,Multifamily Housing,Multifamily Housing,1928.0,1.0,287158.0,86.4,93.4,138.3,142.9,24804950.4,6536941.6,18268008.8,2175.2,7.6,41.90981067,-87.62674615,quin2,54.0
2719,2016,Multifamily Housing,Multifamily Housing,1978.0,1.0,260000.0,43.0,45.8,101.3,108.4,11176974.0,6988345.8,4188628.2,1510.6,5.8,41.84787679,-87.63924831,quin4,95.0
2720,2016,Multifamily Housing,Multifamily Housing,1924.0,1.0,175279.0,75.0,82.9,109.7,118.1,13143617.399999999,2600954.3,10542663.1,1039.4,5.9,41.9378917,-87.63990203,quin4,93.0
2721,2016,Multifamily Housing,Multifamily Housing,2002.0,1.0,222808.0,59.5,64.8,103.4,109.0,13256960.0,4364002.6,8892957.4,1276.7,5.7,41.90384465,-87.63521255,quin3,76.0
2722,2016,Multifamily Housing,Multifamily Housing,2008.0,1.0,251501.0,82.3,87.8,141.7,145.4,20687409.799999997,6662605.6,14024804.2,1973.0,7.8,41.88022924,-87.64817387,quin2,47.0
2723,2016,Multifamily Housing,Multifamily Housing,1963.0,1.0,538980.0,101.0,113.4,123.8,137.3,54410280.3,4601177.5,49809102.8,3493.7,6.5,41.79535144,-87.59076509,quin3,72.0
2724,2016,Multifamily Housing,Multifamily Housing,1960.0,1.0,104280.0,59.1,61.9,81.4,82.9,6167573.399999999,962675.3,5204898.1,453.9,4.4,41.97645061,-87.83664806,quin4,96.0
2725,2016,Multifamily Housing,Multifamily Housing,1981.0,1.0,285156.0,66.3,70.1,167.4,176.6,18897282.3,13346365.6,5550916.7,2754.9,9.7,41.89285273,-87.61741095,quin1,33.0
2726,2016,Multifamily Housing,Multifamily Housing,1920.0,1.0,257300.0,88.3,96.6,146.8,155.5,22724781.1,6655088.9,16069692.2,2080.2,8.1,41.90090276,-87.6212397,quin2,54.0
2727,2016,Multifamily Housing,Multifamily Housing,1926.0,1.0,171630.0,90.4,99.9,113.5,123.5,15523349.6,1525529.1,13997820.5,1024.7,6.0,41.76367663,-87.56017328,quin2,46.0
2728,2016,Multifamily Housing,Multifamily Housing,1928.0,1.0,246310.0,20.4,82.7,62.8,156.05,5029604.1,4866440.1,89371.6,907.7,3.7,41.90042814,-87.62262826,quin4,100.0
2729,2016,Multifamily Housing,Multifamily Housing,1963.0,1.0,381380.0,88.1,95.9,122.0,129.5,33591721.7,5388827.5,28202894.2,2491.3,6.5,41.99444431,-87.65487158,quin2,56.0
2730,2016,Multifamily Housing,Multifamily Housing,1909.0,1.0,142903.0,55.5,55.5,115.2,115.2,7927453.3,3894214.5,4033238.8,932.0,6.5,41.84616943,-87.62781662,quin3,68.0
2731,2016,Multifamily Housing,Multifamily Housing,1930.0,1.0,193880.0,80.6,88.6,108.3,116.7,15618654.4,2195530.6,13423123.8,1117.6,5.8,41.96126002,-87.64738594,quin3,71.0
2732,2016,Multifamily Housing,Multifamily Housing,1969.0,1.0,192100.0,147.5,159.4,248.5,260.9,28342568.6,8602740.4,19739828.2,2634.1,13.7,41.91645312,-87.63490931,quin1,21.0
2733,2016,Multifamily Housing,Multifamily Housing,1967.0,1.0,211080.0,57.4,61.7,150.5,159.9,12116700.4,9112367.0,3004333.4,1839.2,8.7,41.89810086,-87.62158078,quin1,25.0
